URL,STATUS CODE
https://www.trendyol.com/aksiyon-kamera,200
https://www.trendyol.com/tiras-agda-epilasyon,200
https://www.trendyol.com/s/elite,200
https://www.trendyol.com/hali--kilim--paspas,200
https://www.trendyol.com/kenzo,200
https://www.trendyol.com/halhal,200
https://www.trendyol.com/kadin+gecelik,200
https://www.trendyol.com/cocuk+plaj-giyim?yasgrubu=1-2&qs=navigation,200
https://www.trendyol.com/kadin+canta?q=l%C3%BCks,200
https://www.trendyol.com/kadin+kemer,200
https://www.trendyol.com/nintendo,200
https://www.trendyol.com/yatak-ortusu,200
https://www.trendyol.com/kadin+jean,200
https://www.trendyol.com/erkek+kemer,200
https://www.trendyol.com/hotic,200
https://www.trendyol.com/oto-koltugu+ana-kucagi,200
https://www.trendyol.com/yatak-odasi-mobilya,200
https://www.trendyol.com/yilbasi-hediyeleri,200
https://www.trendyol.com/hobi,200
https://www.trendyol.com/kadin+corap,200
https://www.trendyol.com/erkek+giyim?q=l%C3%BCks,200
https://www.trendyol.com/kisisel_verilerin_korunmasi.html,200
https://www.trendyol.com/kadin+canta,200
https://www.trendyol.com/servis-sunum-urunleri,200
https://www.trendyol.com/etek,200
https://www.trendyol.com/kadin+pantolon,200
https://www.trendyol.com/pantolon,200
https://www.trendyol.com/kullanim_kosullari.html,200
https://www.trendyol.com/tiras-makinesi,200
https://www.trendyol.com/bilgisayar-tablet,200
https://www.trendyol.com/sac-bakimi,200
https://www.trendyol.com/butik/liste/ev--yasam,200
https://www.trendyol.com/banyo-seti,200
https://www.trendyol.com/elbise,200
https://www.trendyol.com/kadin+esofman,200
https://www.trendyol.com/sac-boyasi,200
https://www.trendyol.com/camasir-yikama-urunleri,200
https://www.trendyol.com/bambi,200
https://www.trendyol.com/kadin+sac-bakimi,200
https://www.trendyol.com/ev-dekorasyon,200
https://www.trendyol.com/sac-duzlestirici,200
https://www.trendyol.com/calvin-klein,200
https://www.trendyol.com/cocuk+spor-ayakkabi,200
https://www.trendyol.com/boya-seti,200
https://www.trendyol.com/tablo,200
https://www.trendyol.com/kadin+sneaker,200
https://www.trendyol.com/erkek+parfum-ve-deodorant,200
https://www.trendyol.com/cocuk+ayakkabi?yasgrubu=2-1,1-1&qs=navigation,200
https://www.trendyol.com/adidas,200
https://www.trendyol.com/kadin+sporcu-sutyeni,200
https://www.trendyol.com/ceket,200
https://www.trendyol.com/yemek-takimi,200
https://www.trendyol.com/erkek+sneaker,200
https://www.trendyol.com/erkek+esofman,200
https://www.trendyol.com/erkek+atlet,200
https://www.trendyol.com/elektrikli-supurge,200
https://www.trendyol.com/emporio-armani,200
https://www.trendyol.com/caylar,200
https://www.trendyol.com/defter,200
https://www.trendyol.com/usb-bellek,200
https://www.trendyol.com/moncler,200
https://www.trendyol.com/cocuk+gunluk-ayakkabi?yasgrubu=1-2&qs=navigation,200
https://www.trendyol.com/sampuan,200
https://www.trendyol.com/spor-aletleri,200
https://www.trendyol.com/erkek+postaci-canta,200
https://www.trendyol.com/abiye-elbise,200
https://www.trendyol.com/klozet-takimi,200
https://www.trendyol.com/kadin+omuz-cantasi,200
https://www.trendyol.com/bonprix,200
https://www.trendyol.com/erkek+jean,200
https://www.trendyol.com/kadin+bluz--tunik--bustiyer,200
https://www.trendyol.com/bot,200
https://www.trendyol.com/kadin+saat,200
https://www.trendyol.com/su-isitici,200
https://www.trendyol.com/kadin+tesettur-giyim,200
https://www.trendyol.com/aydinlatici,200
https://www.trendyol.com/kadin+ic-camasiri-takimlari,200
https://www.trendyol.com/cocuk+esofman?yasgrubu=1-2&qs=navigation,200
https://www.trendyol.com/gecelik,200
https://www.trendyol.com/international.html/tr#contactUs,200
https://www.trendyol.com/kahvalti-takimi,200
https://www.trendyol.com/tasinabilir-disk,200
https://www.trendyol.com/kupe,200
https://www.trendyol.com/banyo--dus-urunleri,200
https://www.trendyol.com/pike-takimi,200
http://www.dsmgrup.com/,200
https://www.trendyol.com/mont,200
https://www.trendyol.com/kahvaltilik-urunler,200
https://www.trendyol.com/kadin+sweatshirt,200
https://www.trendyol.com/ssd-harddisk,200
https://www.trendyol.com/erkek+spor-cantasi,200
https://www.trendyol.com/camasir-makinesi,200
https://www.trendyol.com/erkek+gunes-gozlugu,200
https://www.trendyol.com/biberon-emzik,200
https://www.trendyol.com/cocuk+sandalet-ve-terlik?yasgrubu=2-2&qs=navigation,200
https://www.trendyol.com/erkek+sweatshirt,200
https://www.trendyol.com/yurutec,200
https://www.trendyol.com/cocuk+sirt-cantasi,200
https://www.trendyol.com/ayakkabi?q=l%C3%BCks,200
https://www.trendyol.com/kadin+sutyen,200
https://www.trendyol.com/kadin+fantazi-giyim,200
https://www.trendyol.com/bulasik-makinesi,200
https://www.trendyol.com/saat,200
https://www.trendyol.com/oyun-ve-oyun-konsollari,200
https://www.trendyol.com/cocuk+saat,200
https://www.trendyol.com/tabak--kase+kase,200
https://www.trendyol.com/yazici-tarayici,200
https://www.trendyol.com/erkek+spor-ayakkabi,200
https://www.trendyol.com/dogal-tutku+guzel-gida+kemal-kukrer+makarna-lutfen+wefood+kocamaar+kuru-yesil+aktar-diyari+herby+karali-cay,200
https://www.trendyol.com/kahve,200
https://www.trendyol.com/masaustu-gerecleri,200
https://www.trendyol.com/utu,200
